Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.5 tons,38 dB,,,,,,,,B00UJ8X1B8," 42,500.00",Whirlpool,"Whirlpool 3D Cool Climate Control PLT V Split AC (1.5 Ton, 5 Star Rating, White) - Comes with Free Installation, Stabilizer and Vacuum Cleaner worth Rs. 8490/-: Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,3D Cool Climate Control PLT V(1.5 T),#606,"#5,86,858",White,1442 Watts,Split,,230 Volts,http://www.amazon.in/Whirlpool-Cool-Climate-Control-PLT/dp/B00UJ8X1B8/ref=sr_1_632/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-632
,2 tons,30 dB,,,,,,,,B00UTDO2U2," 64,300.00",LG,"LG BSA24IMA Inverter V Split AC (2 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,BSA24IMA,#453,"#4,26,012",White,1760 Watts,Split,,240 Volts,http://www.amazon.in/LG-BSA24IMA-Inverter-Split-Aluminium/dp/B00UTDO2U2/ref=sr_1_629/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-629
,1.5 tons,,5 out of 5,,"Dear customers contact Ramana Rao.Trane Air conditioners authorised service center, 9581776645.Hyderabad Telangana 500060.",,,,,B00S4STZF6," 35,925.00",Trane,"Trane TSR18DW3BSFC3 Split AC (1.5 Ton, 3 Star Rating, White , Copper): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,TAE_TSR18DW3BSFC3_WHE,,Remote Control,TSR18DW3BSFC3,,,White,1650 Watts,Split,5.0 out of 5 stars,240 Volts,http://www.amazon.in/Trane-TSR18DW3BSFC3-Split-Rating-Copper/dp/B00S4STZF6/ref=sr_1_712/253-3952973-1550020?ie=UTF8&qid=1485080232&s=kitchen&sr=1-712
,1 tons,38 dB,,,,,,,,B00U2DYUMO," 34,990.00",Hitachi,"Hitachi RAU312HVD Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,RAU312HVD,,,White,1070 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU312HVD-Split-Rating-Copper/dp/B00U2DYUMO/ref=sr_1_637/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-637
,1.5 tons,,,,,,,,,B00RZDYOF2,,Voltas,"Voltas 18H-Elegant S Split AC (1.5 Ton, Silver): Amazon.in: Home & Kitchen",,,18H-Elegant S,,,18H-Elegant S,,,Silver,,Split,,230 Volts,http://www.amazon.in/Voltas-18H-Elegant-Split-1-5-Silver/dp/B00RZDYOF2/ref=sr_1_717/253-3952973-1550020?ie=UTF8&qid=1485080232&s=kitchen&sr=1-717
,1 tons,42 dB,"This ac is running very good. Value for money. First I thougt I will buy Hitachi, then samsung. I just bought this. installation was free. I had to buy stand for outdoor unit. Cost me 950 rs. Customer support is good from godrej. - Delhi",,Never buy godrej ac.Written warranty for compression is 5 or 10 year.But main part of compression is condensonor which is not valid in compression warranty.And mainCondensoner in ac is alluminium .Never buy alluminium condensoner ac.,,,,,B00UJ8W2ZY," 32,999.00",Godrej,"Godrej GSC12FG6BNG Split AC (1 Ton, 5 Star Rating, Black, Copper): Amazon.in: Home & Kitchen",2 reviews,5 Star Rating,,,Remote Control,GSC 12 FG 6 BNG,,,Black,912 Watts,Split,3.0 out of 5 stars,230 Volts,http://www.amazon.in/Godrej-GSC12FG6BNG-Split-Rating-Copper/dp/B00UJ8W2ZY/ref=sr_1_633/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-633
,1 tons,37 dB,,,,,,,,B00U2DZGX6," 31,599.00",Hitachi,"Hitachi RAU512KUDB Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,,RAU512KUDB,,,White,960 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU512KUDB-Split-Rating-Copper/dp/B00U2DZGX6/ref=sr_1_634/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-634
,2 tons,37 dB,,,,,,,,B00U2DZ1C2," 45,490.00",Hitachi,"Hitachi RAU223HVD Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,,RAU223HVD,,,White,2160 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU223HVD-Split-Rating-Copper/dp/B00U2DZ1C2/ref=sr_1_635/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-635
,1 tons,35 dB,"Purchased this at a LG dealer, price was 33200, free delivery offered.Product is satisfactory, noise level is little high, but compared to the ceiling fan sound it is very minimal.cools room very quickly, i haven't used Himalaya cool option yet.mosquito repellent technology is also satisfactory. Main reason to buy this product is I never had issues with service from LG. although I see loads of comments on them , i think I was just lucky enough.I can recommend to buy this product.",,I recently purchased this AC from shop. Its awesome. Cools room in just 5 minutes. look is sexy,,,,,B00UTDOPSQ," 34,600.00",LG,"LG LSA3WT3D L-Energia Split AC (1 Ton, 3 Star Rating, Wine Red, Copper): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,LSA3WT3D Energis Terminator,,Remote Control,LSA3WT3D,#489,"#4,79,771",Wine Red,1070 Watts,Split,4.5 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA3WT3D-L-Energia-Rating-Copper/dp/B00UTDOPSQ/ref=sr_1_627/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-627
,1 tons,,,,,,,,,B00REFYQMC," 37,100.00",Blue Star,"Blue Star 5HW12ZARF1 Split AC (1 Ton, 5 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW12ZARF1,,,Wine Red,990 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZARF1-Rating-Aluminium/dp/B00REFYQMC/ref=sr_1_791/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-791
,1 tons,36 dB,,,,,,,,B00UTDPNCS," 31,990.00",LG,"LG LSA3AT2D L-Aura Terminator Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LSA3AT2D,,,White,1046 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AT2D-L-Aura-Terminator-Rating/dp/B00UTDPNCS/ref=sr_1_625/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-625
,2 tons,30 dB,"Pros :- Excellent cooling capacity. Compressor and ODU do look very capable of handling heavy heat loads.Cons :- Extremely short air throw because of poor vent design on the IDU (Indoor unit). Company claims of 20 ft air throw have the typical *conditions apply :->> 20 ft is only the diagonal distance, not the actual floor distance (which will be roughly around 17 ft?).>> IDU has to be placed at 10 ft or higher up on the wall to actually manage the 20 ft air throw.>> Has to be run in 'Jet Cool' mode (high energy consumption mode, and will run for only 30 mins).Even with all these conditions, the actual volume of air at distances greater than 8 ft is pathetic. LG Technicians tested and found 1000 CFM (!!) of air being generated at the air vents. But the air beyond 8 ft can barely cause a flutter in newspapers.Technicians eventually revealed that the IDU was designed based on feedback from consumers who wanted the unit installed in bedrooms above their beds directly cooling their bed area. Assuming a generous king sized bed size of 7 x 7 ft - it's no wonder there is no air beyond 8 ft!Bottom line - this 2 Ton AC's immense potential has been wasted, since it was designed to cool a tiny area the size of a bed!",,GOOD,,,,,B00UTDOIBA," 59,900.00",LG,"LG BSA24IBE Inverter V Split AC (2 Ton, White, Aluminium): Amazon.in: Home & Kitchen",2 reviews,Inverter,,"63,990.00",Remote Control,BSA24IBE,#513,"#5,09,213",White,1760 Watts,Split,2.5 out of 5 stars,240 Volts,http://www.amazon.in/LG-BSA24IBE-Inverter-Split-Aluminium/dp/B00UTDOIBA/ref=sr_1_628/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-628
,1.5 tons,,,,,,,,,B00REFYO10," 43,900.00",Blue Star,"Blue Star 5HW18ZAWF1 Split AC (1.5 Ton, 5 Star Rating, Pearl White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW18ZAWF1,,,Pearl White,1450 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW18ZAWF1-Rating-Aluminium/dp/B00REFYO10/ref=sr_1_792/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-792
,4.5 tons,,,,,,,,,B00REFYZZU," 115,420.00",Blue Star,"Blue Star HN4hpAFO Split AC (4.5 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,HN4hpAFO,,,White,,Split,,,http://www.amazon.in/Blue-Star-HN4hpAFO-Split-Copper/dp/B00REFYZZU/ref=sr_1_788/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-788
,1.5 tons,,,,,,,,,B00REFYTHE," 44,600.00",Blue Star,"Blue Star 5HW18ZARF1 Split AC (1.5 Ton, 5 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW18ZARF1,,,Wine Red,1450 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW18ZARF1-Rating-Aluminium/dp/B00REFYTHE/ref=sr_1_790/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-790
,2 tons,40 dB,Bought barely 2 years ago. Lightly used. The gas leaked. That is not covered in warranty it seems. Scheduled service appointment and they charge a fee to show up. The fee of fixing gas leakage is Rs. 3500-7000 and they ask you to take annual maintenance contract. Very poor product.,,,,,,,B00TZMZRSE," 49,990.00",LG,"LG LSA6WT3D1 L-Energia Split AC (2 Ton, 3 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,,,LSA6WT3D1,,,Wine Red,2000 Watts,Split,1.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA6WT3D1-L-Energia-Rating-Aluminium/dp/B00TZMZRSE/ref=sr_1_672/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-672
,1.5 tons,,,,,,,,,B00RGHDALG," 46,990.00",Panasonic,"Panasonic CS/CU-KC18QKY Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,,CS/CU-KC18QKY,,,White,1540 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-CU-KC18QKY-Rating-Copper/dp/B00RGHDALG/ref=sr_1_779/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-779
,0.75 tons,,,,,,,,,B00REFZFNG," 29,500.00",Daikin,"Daikin FT25MV Split AC (0.75 Ton, White): Amazon.in: Home & Kitchen",,,,,,FT25MV,,,White,765 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FT25MV-Split-0-75-White/dp/B00REFZFNG/ref=sr_1_782/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-782
,2 tons,,,,,,,,,B00REFYXLG," 63,400.00",Blue Star,"Blue Star HNHW24CBF Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,"66,200.00",,HNHW24CBF,,,White,,Split,,230 Volts,http://www.amazon.in/Blue-Star-HNHW24CBF-Split-Copper/dp/B00REFYXLG/ref=sr_1_789/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-789
,1 tons,,,,,,,,,B00REFZIU6," 32,472.00",Daikin,"Daikin FT35MV Split AC (1 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",,4 Star Rating,,"35,600.00",,FT35MV,,,White,1088 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FT35MV-Split-Rating-White/dp/B00REFZIU6/ref=sr_1_781/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-781
,2 tons,,,,,,,,,B00REFZABS," 62,600.00",Daikin,"Daikin FTKD71FV Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKD71FV,,,White,,Split,,,http://www.amazon.in/Daikin-FTKD71FV-Split-Ton-White/dp/B00REFZABS/ref=sr_1_784/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-784
,1.5 tons,,,,,,,,,B00RGHDHG4," 41,990.00",Panasonic,"Panasonic CS/CU-YC18QKYT3 Split AC (1.5 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC18QKYT3,,,Metallic Red,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC18QKYT3-Rating-Metallic/dp/B00RGHDHG4/ref=sr_1_777/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-777
,1 tons,,,,,,,,,B00REFZ7TI," 37,100.00",Daikin,"Daikin FTKE35GV Split AC (1 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKE35GV,,,White,955 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FTKE35GV-Split-Ton-White/dp/B00REFZ7TI/ref=sr_1_785/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-785
,1.5 tons,,,,,,,,,B00RGHDPZ2," 33,652.00",Panasonic,"Panasonic CS/CU-YC18QKYS3 Split AC (1.5 Ton, 3 Star Rating, Silver, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC18QKYS3,,,Silver,,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-CU-YC18QKYS3-Rating-Silver/dp/B00RGHDPZ2/ref=sr_1_774/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-774
,2 tons,,,,,,,,,B00RGHDS9K," 50,990.00",Panasonic,"Panasonic CS/CU-YC24QKYS3 Split AC (2 Ton, 3 Star Rating, Silver, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC24QKYS3,,,Silver,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC24QKYS3-Rating-Silver/dp/B00RGHDS9K/ref=sr_1_773/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-773
,1.2 tons,35 dB,,,,,,,,B00U2DXNQS," 49,690.00",Hitachi,"Hitachi RAU014AVEA Inverter Split AC (1.2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU014AVEA,,,White,1190 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU014AVEA-Inverter-Split-Copper/dp/B00U2DXNQS/ref=sr_1_649/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-649
,1 tons,,,,,,,,,B00RGHDN40," 36,990.00",Panasonic,"Panasonic CS/CU-YC12QKYS3 Split AC (1 Ton, 3 Star Rating, Silver, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC12QKYS3,,,Silver,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC12QKYS3-Rating-Silver/dp/B00RGHDN40/ref=sr_1_775/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-775
,2 tons,37 dB,,,,,,,,B00U2DYQV4," 50,000.00",Hitachi,"Hitachi RAU324IVD Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,RAU324IVD,,,White,2134 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU324IVD-Split-Rating-Copper/dp/B00U2DYQV4/ref=sr_1_638/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-638
,2 tons,40 dB,,,,,,,,B00TZMZC5W," 43,990.00",LG,"LG LSA6VF2D1 L-Vogue Floral Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA6VF2D1,,,White,2100 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6VF2D1-L-Vogue-Floral-Aluminium/dp/B00TZMZC5W/ref=sr_1_674/253-4992056-8413345?ie=UTF8&qid=1485080232&s=kitchen&sr=1-674
,1 tons,,,,,,,,,B00S4SUJKG," 41,406.00",Trane,"Trane TSR12MW5 Split AC (1 Ton, 5 Star Rating, White , Copper): Amazon.in: Home & Kitchen",,5 Star Rating,TAE_TSR12MW5_WHE,,Remote Control,TSR12MW5,,,White,1000 Watts,Split,,230 Volts,http://www.amazon.in/Trane-TSR12MW5-Split-Rating-Copper/dp/B00S4SUJKG/ref=sr_1_707/253-3952973-1550020?ie=UTF8&qid=1485080232&s=kitchen&sr=1-707
,,,,,,,,,,," 36,990.00",,"Panasonic CS/CU-YC12QKYT3 Split AC (1 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",,,,,,,,,,,,,,http://www.amazon.in/Panasonic-CS-CU-YC12QKYT3-Rating-Metallic/dp/B00RGHDEPI/ref=sr_1_778/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-778
,0.75 tons,27 dB,,,,,,,,B00REFZMVQ," 29,590.00",O General,"O General ASGA09AAC Split AC (0.75 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,,,,ASGA09AAC,,,White,920 Watts,Split,,240 Volts,http://www.amazon.in/General-ASGA09AAC-Split-Rating-White/dp/B00REFZMVQ/ref=sr_1_780/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-780
,1.5 tons,44 dB,,,,,,,,B00V30LB90," 44,000.00",Panasonic,"Panasonic CS-RC18RKY1 Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,CS-RC18RKY1,#670,"#6,36,703",White,1560 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-RC18RKY1-Split-Rating-Copper/dp/B00V30LB90/ref=sr_1_609/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-609
,1 tons,,,,,,,,,B00S4SUN1Q," 38,666.00",Trane,"Trane TSR12MW4 Split AC (1 Ton, 4 Star Rating, White , Copper): Amazon.in: Home & Kitchen",,4 Star Rating,TAE_TSR12MW4_WHE,,Remote Control,TSR12MW4,,,White,1100 Watts,Split,,230 Volts,http://www.amazon.in/Trane-TSR12MW4-Split-Rating-Copper/dp/B00S4SUN1Q/ref=sr_1_706/253-3952973-1550020?ie=UTF8&qid=1485080232&s=kitchen&sr=1-706
,2 tons,,,,,,,,,B00RGHE0LU," 50,990.00",Panasonic,"Panasonic CS/CU-YC24QKYH3 Split AC (2 Ton, 3 Star Rating, Metallic Grey, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC24QKYH3,,,Metallic Grey,,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-CU-YC24QKYH3-Rating-Metallic/dp/B00RGHE0LU/ref=sr_1_770/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-770
,2 tons,40 dB,,,,,,,,B00TZMZ6SK," 49,490.00",LG,"LG LSA6TM3D1 L-Terminator Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6TM3D1,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6TM3D1-L-Terminator-Rating-Aluminium/dp/B00TZMZ6SK/ref=sr_1_675/253-4992056-8413345?ie=UTF8&qid=1485080232&s=kitchen&sr=1-675
,1 tons,39 dB,,,,,,,,B00VT37P5K,,Voltas,"Voltas 125CYU Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,125CYu,,Remote Control,125CYu,#699,"#6,48,154",White,1025 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-125CYU-Split-Rating-Copper/dp/B00VT37P5K/ref=sr_1_589/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-589
,2 tons,56 dB,,,,,,,,B00TZN1OZ8," 33,990.00",LG,"LG LWA6CP1A L-Crescent Plus Window AC (2 Ton, 1 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,1 Star Rating,,,,LWA6CP1A,,,White,2250 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA6CP1A-L-Crescent-Window-Rating/dp/B00TZN1OZ8/ref=sr_1_670/253-4784406-9164839?ie=UTF8&qid=1485080232&s=kitchen&sr=1-670
,0.75 tons,44 dB,,,,,,,,B00PVM6PGK," 26,331.00",Mitsubishi,"Mitsubishi MS-HK10VA Cooling Split AC (0.75 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,"28,180.00",Remote Control,MS-HK10VA,,,White,805 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-HK10VA-Cooling-Split-Rating/dp/B00PVM6PGK/ref=sr_1_829/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-829
,1.5 tons,,,,,,,,,B00Q665S18," 39,990.00",LG,"LG LSA5AU4F Split AC (1.5 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA5AU4F,,,White,1575 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AU4F-Split-Rating-Copper/dp/B00Q665S18/ref=sr_1_819/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-819
,2.5 tons,,,,,,,,,B00U2DYEOI," 73,490.00",Hitachi,"Hitachi RAU230HUD Split AC (2.5 Ton, Star Rating, White, Copper): Amazon.in: Home & Kitchen",,,,,,RAU230HUD,,,White,,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU230HUD-Split-Rating-Copper/dp/B00U2DYEOI/ref=sr_1_640/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-640
,2 tons,52 dB,,,,,,,,B00V30P9R0," 39,995.00",Panasonic,"Panasonic CS-YC24RKY2 Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,CS-YC24RKY2,,,White,2100 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-YC24RKY2-Split-Rating-Copper/dp/B00V30P9R0/ref=sr_1_601/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-601
,1.5 tons,,,,,,,,,B00RGHDXZE," 41,990.00",Panasonic,"Panasonic CS/CU-YC18QKYH3 Split AC (1.5 Ton, 3 Star Rating, Metallic Grey, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC18QKYH3,,,Metallic Grey,,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-CU-YC18QKYH3-Rating-Metallic/dp/B00RGHDXZE/ref=sr_1_771/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-771
,2 tons,,,,,,,,,B00REFZ26G," 59,200.00",Daikin,"Daikin FTKV60NRV16 Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKV60NRV16,,,White,1765 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FTKV60NRV16-Split-Ton-White/dp/B00REFZ26G/ref=sr_1_787/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-787
,0.75 tons,,,,,,,,,B00REFZ59A," 30,800.00",Daikin,"Daikin FTKE25GV Split AC (0.75 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKE25GV,,,White,746 Watts,Split,,240 Volts,http://www.amazon.in/Daikin-FTKE25GV-Split-0-75-White/dp/B00REFZ59A/ref=sr_1_786/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-786
,2 tons,,,,,,,,,B00RGHDK2K," 50,990.00",Panasonic,"Panasonic CS/CU-YC24QKYT3 Split AC (2 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC24QKYT3,,,Metallic Red,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC24QKYT3-Rating-Metallic/dp/B00RGHDK2K/ref=sr_1_776/254-1312083-3826263?ie=UTF8&qid=1485080232&s=kitchen&sr=1-776
,1.5 tons,48 dB,,,,,,,,B00REFWUDE," 36,700.00",Blue Star,"Blue Star 3HW18JBG1 Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,3HW18JBG1,,,White,1580 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW18JBG1-Rating-Aluminium/dp/B00REFWUDE/ref=sr_1_804/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-804
,1 tons,,This is one of the very very success model in Bluestar. with good and lot of  functions,,,,,,,B00REFXJZM," 27,670.00",Blue Star,"Blue Star 3HW12VC1 Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,3HW12VC1,,Remote Control,3HW12VC1,#595,"#5,81,188",White,1110 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-3HW12VC1-Rating-Copper/dp/B00REFXJZM/ref=sr_1_800/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-800
,1.5 tons,36 dB,,,,,,,,B00UOLOQZU,,LG,LG SPLIT AC 1.5 TON LSA 5VP3D VOGUE PLUS 3S BTR: Amazon.in: Home & Kitchen,,3 Star,LSA5VP3D Terminator,,,LSA5VP3D Terminator,#593,"#5,78,219",WHITE,1615 Watts,Split,,,http://www.amazon.in/LG-SPLIT-5VP3D-VOGUE-PLUS/dp/B00UOLOQZU/ref=sr_1_630/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-630
,1 tons,40 dB,,,,,,,,B00REFWWXM," 29,500.00",Blue Star,"Blue Star 3HW12JBR1 Split AC (1 Ton, 3 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"31,700.00",,3HW12JBR1,,,Red,1085 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW12JBR1-Rating-Aluminium/dp/B00REFWWXM/ref=sr_1_803/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-803
,1.5 tons,36 dB,,,,,,,,B00UTDP6BG,,LG,"LG LSA5ST3D1 L-Energia Split AC (1.5 Ton, 3 Star Rating, Silver, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"39,490.00",Remote Control,LSA5ST3D1,,,Silver,1615 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5ST3D1-L-Energia-Rating-Aluminium/dp/B00UTDP6BG/ref=sr_1_626/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-626
,1 tons,,,,,,,,,B00S4SVFHC," 42,581.00",Trane,"Trane TSI12DS Inverter Split AC (1 Ton, White , Copper): Amazon.in: Home & Kitchen",,Inverter,TAE_TSI12DS_WHE,,,TSI12DS,,,White,3516 Watts,Split,,240 Volts,http://www.amazon.in/Trane-TSI12DS-Inverter-Split-Copper/dp/B00S4SVFHC/ref=sr_1_702/253-3952973-1550020?ie=UTF8&qid=1485080232&s=kitchen&sr=1-702
