Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.5 tons,36 dB,,,,,,,,B00UTDOVMQ," 35,899.00",LG,"LG LSA5WT3D1 L-Energia Split AC (1.5 Ton, 3 Star Rating, Wine Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,LSA5VP5D,"39,490.00",Remote Control,LSA5WT3D1,#148,"#1,54,564",Wine Red,1615 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5WT3D1-L-Energia-Rating-Copper/dp/B00UTDOVMQ/ref=sr_1_94/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-94
Very good product for reasonable price. All Cooper condenser tubing guarantee longer life and comparable bigger outer unit ensure faster cooling in lesser time. Performance of AC also depends on installation. Prompt and genuine installation service provided. Installer were knowledgeable and responsible person. I thanks Electrolux company for providing this product. It gives peace of mind and satisfaction.,1.5 tons,45 dB,"Intense summer forced me to go in for the first time ever ac for 2 rooms.My brand perception and image of Electrolux, not the sales pitch and the very reasonable price for the 5 star rated ac made me buy it . It was delivered very promptly and installed it on the top floor of the building. Unaware of the intricacies of ac installation and lack of advice from the generic ac installer I let them install the usual way on the sunshade with brackets. The noise from the outdoor unit kept us awake most of the night with the compressor kicking in and out struggling with the extreme temperatures. This started an on going email issue with Electroluxs customer service for almost 2 months. My point being that it was the installer/ company's primary duty to customer to recommend that the top floor installation be on the inside parapet wall on the door side to quieten the noise. Finally good business sense expected from a company of electrolux caliber prevailed and they reinstalled the acs. An avoidable effort had this recommendation been proffered in the first instance. My suggestion to Drill an additional hole to reroute the conduit to avoid unsightly over the wall placement as done now was over ruled by the latest installer under the excuse that the efficiency would be affected by too many bends of the conduit. The same one extra bend now used to relocate. May be he was not keen to go through the extra effort of drilling a 4 inch hole?I want to share my experience so companies and other customers install acs on the top most floor of the buildings on the roof side. THis in my case did bring down the noise level in the rooms by a whole 10 decibels to a whisper quiet level. Thanks to Electroluxs decision to give primacy to customer satisfaction over a few rupees and thus build loyalty.","I have total more than 20 ACs in my 2 home and clinic.I have came across almost all brands.Among them Electrolux , I find very reasonably priced and perfect.Though I have 7 Daikin AC , but never buy it, very pathetic after sale service.Carrier is also good brand and also good after sales.","Its a good buy and a 5 star rating at a cheaper rate. Something I liked very much is and helpful to all reading this review ; the copper pipes to the indoor unit enters it from back so U dont need to make any special arrangements to hide it unlike an LG split ac in my residence in which the copper pipes enter the machine from side and it looks shabby. The performance is good and the magic I liked it, the ac runs and u can switch off the display. so that the room remains dark. Standard installation charges are around 1700 rupees which are fair enough.","Good cooling. Looks nice and elegant. Fast shipping by seller.Installation done within 24 hours by Electrolux. Was unhappy with the additional installation charges which were Rs.1500+taxes+Rs.750 for outside wall brackets. All in all around Rs.2500.Would have prefered to pay 'Cash on delivery', but the option was not available.","Have bought it from somewhere else, but have to say that this is the best ac one can get under 30k.U get get everything u need like1.5 ton cooling.Copper condenser(personally checked)Bigger outdoor unit5 star rating(only Electrolux provides it in this price)Little bit noisy but i think one can adjust thatAlso in my case the installation guy came the next day after the arrival.","I purchased from a local dealer,cooling is very effective,,nice product,,,,,,,cheap and best in india,,,,,",Electrolux Service is not Good...No one is coming for installation... Electrolux Service Engineer Name Kapil from Goa is a big lier...He knows to only cheat customers by saying he will be coming...But thing is he is not coming atall...Finally After seeing for 10 days I called Local Engineer for installation but unfortunately AC is not Working and there is no support from Electrolux,B01C6WI6QY," 29,399.00",Electrolux,"Electrolux S18L5W Remote Control Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",19 reviews,5 Star Rating,,,Remote Control,ES18M5C,#100,"#1,03,654",White,5000 Watts,Split,4.2 out of 5 stars,230 Volts,http://www.amazon.in/Electrolux-S18L5W-Remote-Control-Rating/dp/B01C6WI6QY/ref=sr_1_93/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-93
,1 tons,48 dB,"Best 1 ton ac, cooling fast without noiseI used this for my 160sq.ft room. It consumes also less powerI suggest it to buy who need 1 ton",Words no1,Best ever 1ton ac,,Best performance,,,B00PVM6WT0," 30,000.00",Mitsubishi,"Mitsubishi MS-HK13VA Cooling Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",4 reviews,3 Star Rating,,"34,290.00",Remote Control,MS-HK13VA,#34,"#20,165",White,1050 Watts,Split,4.5 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MS-HK13VA-Cooling-Split-Rating/dp/B00PVM6WT0/ref=sr_1_92/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-92
,1.5 tons,,"Purchased the model from another site and retailer a month ago and using it regularly for the last 20 days. The Installation took more than a week as Hitachi is represented in India by some other Company; and their services are limited mostly to Metros and that too not up-to the mark at-least during Summer.There are no complaints regarding the product and it is working fine since installation. Wall Brackets, Power plug and drainage pipe (if required) need to be procured separately. Ensure that the Courier delivers both 'Indoor' and 'Outdoor' Units (2 Cardboard Boxes).",Purchased from other site two months before.  The service for installation is very good by Hitachi. Very cooperative service engineers. Installation charges taken was only Rs. 501. The AC works very fine and as per my requirements.,"Hitachi ekdam bakvas products, plz dont bye hitachi a.c i have perchage 1.5 ton split a.c after one year compressor fail...and hitachi service wass not good after 15 days complain no one come to me for chack the a.c... Bad products bad service",,,,,B01BSNSDI8," 35,997.00",Hitachi,"Hitachi RAU318AWD Zunoh Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",6 reviews,3 Star Rating,,"42,190.00",Remote Control,RAU318AWD,#111,"#1,16,265",White,,Split,3.3 out of 5 stars,,http://www.amazon.in/Hitachi-RAU318AWD-Zunoh-Rating-Copper/dp/B01BSNSDI8/ref=sr_1_91/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-91
,1.5 tons,,Awesome product for the price. Hot n Cold with quality of Lloyd. Remote is well sized and easy to hold with big LCD. No back light in remote though. I am using it in my living room(10 X 15 Ft) which has 3 doors but still it manages to keep it cool.,,Great ac at great price.Very Happy with KKG,,,,,B00PU1CWYQ," 28,300.00",Lloyd,"Lloyd Weather King LS18HC Split AC (1.5 Ton, White): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,,"33,990.00",Remote Control,LS18HC,#140,"#1,39,132",White,,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Lloyd-Weather-LS18HC-Split-White/dp/B00PU1CWYQ/ref=sr_1_87/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-87
,1.5 tons,45 dB,,,,,,,,B00PASPL10," 31,500.00",Daikin,"Daikin FTC50QRV16 Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",7 reviews,3 Star Rating,FTC50PRV16,"38,700.00",,FTC50QRV16,#113,"#1,17,239",White,1605 Watts,Split,3.4 out of 5 stars,230 Volts,http://www.amazon.in/Daikin-FTC50QRV16-Split-Rating-White/dp/B00PASPL10/ref=sr_1_88/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-88
,1 tons,56 dB,Pathetic service by voltas! If there is a choice buy LG or anything else!,Just got the new voltas ac fixed in the room. Ac cools well but make a lot of noise and can be disturbing especially at night. Hope we knew about it before would not have opted for Voltas. As previously was using a LG and was very silent.,Its value for money.Performance is good.Its good for bedroom.,,Its good... at this price range...,,,B00RJOSMQY," 20,099.00",Voltas,"Voltas 122LYi Window AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",7 reviews,2 Star Rating,,"22,390.00",Remote Control,WAC 122LYi,#105,"#1,08,461",White,1142 Watts,Window,3.3 out of 5 stars,230 Volts,http://www.amazon.in/Voltas-122LYi-Window-Rating-Copper/dp/B00RJOSMQY/ref=sr_1_100/254-9230326-4042565?ie=UTF8&qid=1485081720&s=kitchen&sr=1-100
,1 tons,37 dB,,,,,,,,B00RVIB2N8," 32,278.84",Blue Star,"Blue Star CNHW12CAF Inverter Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",13 reviews,Inverter,,"40,000.00",,CNHW12CAF,#107,"#1,11,986",White,,Split,4.2 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-CNHW12CAF-Inverter-Copper/dp/B00RVIB2N8/ref=sr_1_90/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-90
,1.5 tons,50 dB,Good ac,,,,,,,B00LHO9W84," 31,694.00",Hitachi,"Hitachi RAW018KTH Kaze Reidan Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,"33,890.00",Remote Control,RAW018KTH,#127,"#1,32,479",White,5275 Watts,Window,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Hitachi-RAW018KTH-Reidan-Window-Rating/dp/B00LHO9W84/ref=sr_1_85/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-85
,1.5 tons,,,,,,,,,B019GZRIA4," 32,000.00",Midea,"Midea 18K Flair-X Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",7 reviews,3 Star Rating,,"37,300.00",Remote Control,18K Flair - X,#109,"#1,14,007",White,,Split,4.9 out of 5 stars,230 Volts,http://www.amazon.in/Midea-18K-Flair-X-Split-Rating/dp/B019GZRIA4/ref=sr_1_86/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-86
,1.5 tons,56 dB,"Guys, this is the worst air conditioner to be purchased. Every year it's refrigerant will leak and will cost you 2.5-3k rupees, so better go for Hitachi, O General or Carrier. Voltas once used to be a good and trusted brand but after being acquired by Tata, quality deteriorates hastily.....","Don't go for the MRP of this product. The MRP is around 28k, which is shown here 38k.You may find better Blue Star AC in less than listed price.","I would rather buy heavy electronics offline from next time, cuz the remote i got was old and used, AC fan makes noise and there's nothing you could do about it other than trying to register a complaint at amazon, seller and the manufacturer. and it's a mess.","Nice. Bought it trusting Voltas brand name. Looks good, cools fast. So far, so good!",Yes Ac is very bad and .......service centre r very very bad ....plz don't buy is product ......go for o general best Ac ......,,"Delivery Disputes - Timely Delivery Received but without Remot, without drain pipe tray and accessories.",B00LWRDA1Q," 24,900.00",Voltas,"Voltas 1.5T183CYA Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",11 reviews,3 Star Rating,1.5 T 183 CYa,"31,800.00",Remote Control,1.5 T 183 CYa,#96,"#96,267",White,1649 Watts,Window,2.6 out of 5 stars,230 Volts,http://www.amazon.in/Voltas-1-5T183CYA-Window-1-5-Rating/dp/B00LWRDA1Q/ref=sr_1_84/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-84
,1.5 tons,42 dB,nice ac,,,,,,,B00RTC0F9I," 25,995.00",Onida,"Onida S182SMH Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,2 Star Rating,,"32,690.00",Remote Control,S182SMH,#141,"#1,40,341",White,,Split,5.0 out of 5 stars,,http://www.amazon.in/Onida-S182SMH-Split-Rating-Copper/dp/B00RTC0F9I/ref=sr_1_89/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-89
,1.5 tons,43 dB,"Had bought the AC from a different seller, but posting the review so that others could get some ideaPACKAGEPresent:- 3mts copper tube- Plastic drain pipe- AC's internal and external units- Remote & batteriesNot Present:- 15 Amp power socketSERVICEGood:- The voltas service guys came within 48 of booking the installation request via call centerBad:- The service engineers not properly trained and missed precision- Did not carry extra copper tubes\stand, so they had to go out again to get that- They took 6 hours to install the AC, which is very long timeREVIEWGood:- The cooling is really good.- Silent- Remote looks good. Has display screen which shows the AC running mode and the temperature.- Has all the basic features which are required for basic home need.Bad:- The AC design is just old styled, but is compensated looking at cost and cooling performance.CONCLUSION- Bought a 3 star AC as need it for 3-4 hours during summers. Buying a 5 star AC did not make much of a sense as the usage is not very high. It is suggested to buy 3 star if you use AC form more than 12 hours a day.- Cooling is really good, so do not get concerned in respect to cooling when you are buying this model.Please Hit the 'YES' button If you found this Review Helpful. It encourages me to inspect more and more products so that you could have only the Right Products.",Don't expect after sales service from Voltas . I have purchased new AC having too much noise from compressor. Complaint have been registered from last two month but no one from Voltas visited to resolve the complaint. I have called more than 30 times to customer care but no results . Now I am tired so I decided to write here.,"Reviewing the product after 15 days of use, I got the installation done from a local guy after reading the bad comments on various online site, so I am not commenting on the installation part.Pros:1. The cooling is amazing, it cools the bedroom within 5 minutes2. Extremely silent, you won't come to know the AC is actually, the outer unit makes some noise but that you won't notice3. Easy to operate4. Reasonably pricedCons:1. Has aluminium condenser (and not copper), but the cooling is amazing so that is sorted. Secondly voltas uses some blue technology to avoid rusting so the major two drawbacks of aluminium condenser are taken care off2. The design is basic.I would definitely recommend.","Pros-1.The very first thing is It is a very good product.2.Value for money I bought it for Rs 23,121/-3.Cooling is very fast, within 15min my 280sq ft room is chilled at 18 degrees.4. The remote has almost everything that you need in today's ac.5. The outdoor unit is silent.Cons-1.First please check the seal of the package. Package was somehow tried to open but every other things were in place.2. Installation is Rs 2250/- . 1500 for just making a hole in the wall, drilling screws and mounting the inner unit. The outdoor unit needs a stand that costs 750/-3. If there is a concrete beam for making a hole on the wall will cost you more 1000 rs4. Design of the indoor unit is very simple.5. The installation will take a whole day.6.",The Voltas service centre is the worst possible outfit. They refuse to register the product for warranty. Have tried through email with no response. The phone does not work.  No response. Why can't they have a warranty online without people interface. For a reputed Tata company this sounds fishy.  Not going to buy a Voltas product again.,,The AC was good  well performing. Leakage was detected but Voltas could not fix.Amazon accepted the return on account of defected product. Customer centric service from Amazon.,B00LWRDDNQ," 28,995.00",Voltas,"Voltas 183 Cye Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",12 reviews,3 Star Rating,183 CYe,"38,490.00",Remote Control,1.5T 183 Cye,#86,"#84,850",White,1666 Watts,Split,3.3 out of 5 stars,230 Volts,http://www.amazon.in/Voltas-183-Cye-Rating-Aluminium/dp/B00LWRDDNQ/ref=sr_1_82/254-8521517-8704357?ie=UTF8&qid=1485081719&s=kitchen&sr=1-82
